"","DateTime","CU.SDDR..BHZ.M.x","CU.ANWB..BHZ.M","CU.BBGH..BHZ.M","CU.BCIP..BHZ.M","CU.GRGR..BHZ.M","CU.GRTK..BHZ.M","CU.GTBY..BHZ.M","CU.MTDJ..BHZ.M","CU.SDDR..BHZ.M.y","DR.SDD..BHZ.M","G.FDF.00.BHZ.M","G.HDC.00.BHZ.M","II.JTS.00.BHZ.M","II.JTS.10.BHZ.M","IU.BBSR.00.BHZ.M","IU.BBSR.10.BHZ.M","IU.DWPF.00.BHZ.M","IU.SDV.00.BHZ.M","IU.SDV.10.BHZ.M","NA.SABA..BHZ.M","PR.ABVI..BHZ.M","PR.AGPR..BHZ.M","PR.AOPR..BHZ.M","PR.CBYP..BHZ.M","PR.CDVI..BHZ.M","PR.CRPR..BHZ.M","PR.HUMP..BHZ.M","PR.MPR..BHZ.M","PR.MTP..BHZ.M","PR.OBIP..BHZ.M","PR.PCDR..BHZ.M"
"8271",2010-01-12 23:17:50,-2907.925,-8329.925,11324.775,-2008.4,2237.95,29584.3,-27563.525,5408.775,-2907.925,NA,8983,10478.75,11547.25,7812.95,13237.925,-11780.525,116522.25,-300438.35,-6355.1,-1536.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8272",2010-01-12 23:17:51,24230.4,-5686,7141.475,-2273.375,1879.65,-608.3,-3898.675,-6738.675,24230.4,NA,8251.1,9387.7,11014,7290.5,-57438.725,-80625.65,116522.05,-300755.9,-10235.325,-2230.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8273",2010-01-12 23:17:52,7134.4,-55.15,-5255.675,-2068.275,224.3,-31676.375,53762.275,1597.425,7134.4,NA,3955,6428.3,9624.7,6436,-53672.525,-75028.1,116522.15,-300828.7,-13898.3,-707.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8274",2010-01-12 23:17:53,10786.825,2833.5,-1185.175,858.55,-4930.425,-10473.5,43456.9,1707.175,10786.825,NA,154,2180.5,5671.4,4385.625,-47830.725,-69439.775,116522.35,-301034.65,-16142.55,417.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8275",2010-01-12 23:17:54,7599.075,3194.275,-4231.75,481.525,-5583.975,3076.775,-23487.8,-5066.8,7599.075,NA,-3512.75,-1026.95,-2942.65,424.7,-84675.5,-106304.45,116522.4,-300621.8,-12435.075,209.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8276",2010-01-12 23:17:55,14.75,5536.675,-18238.75,351.225,-7665.125,1900.675,-52333.175,9864.6,14.75,NA,-4689.05,-1891.5,-10193.2,-2620.15,-87905.4,-109632.575,116522.9,-299999.75,-4685.65,1146.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8277",2010-01-12 23:17:56,2338.45,3388.8,-8930.575,5560.35,-9763.5,1066.2,-17124.6,16553.1,2338.45,NA,-9246.1,-4723.9,-8719.55,-1675.425,-37013.9,-58694,116521.6,-300159.65,-1983.325,585.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8278",2010-01-12 23:17:57,-18969.475,2798.65,-12224.925,7065.2,-7050,-8788.475,30164.475,2763.1,-18969.475,NA,-9937.4,-5738.1,-11379,-2697.2,21765.7,1030.275,116521.9,-300046.9,1294.6,3395.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8279",2010-01-12 23:17:58,-36564.8,3029.075,-519.55,8507.625,-1982.025,-8089,15732.475,-11442.525,-36564.8,NA,-6988.6,-3851.75,-13495.65,-3342.4,77020.725,54952.175,116521.45,-299150.35,13153.35,3555.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8280",2010-01-12 23:17:59,-2592.375,6698.75,6265.875,1406.525,2268.175,-7812.025,-39185.45,1930.125,-2592.375,NA,-1498.5,-3747.1,-11975.75,-2282.625,80411.525,58629.85,116520.65,-298990.45,19643.4,1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8281",2010-01-12 23:18:00,22859.025,3214.1,2470.35,4275.675,7042.3,-1877.325,-51714.5,9055.3,22859.025,NA,-2677.45,-3994.75,-6478.75,384.1,118486.625,96872.925,116521.6,-298940.85,24354.65,2532.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8282",2010-01-12 23:18:01,21796.3,-2400.525,3280.475,5707.4,7888.725,-3274.275,10664.8,11359.375,21796.3,NA,830.5,-5736.55,-4536.2,1385.3,122860.3,100664.325,116521.55,-299404.3,21808.175,2998.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8283",2010-01-12 23:18:02,10554.625,-9977.075,719.15,5432.55,7056.325,12772.7,18465.7,11838.075,10554.625,NA,6079.3,-501.1,3248.35,5009.075,111236.85,88530.825,116522.15,-300112.3,14169.825,1473.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8284",2010-01-12 23:18:03,18349.325,-7807.8,4013.6,2532.25,7380.65,12384.325,-19581.55,-13442.9,18349.325,NA,4653.3,2018.8,10582.75,8132.875,74579.45,51301.5,116522.4,-300376.1,8462.825,-569.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8285",2010-01-12 23:18:04,21661.95,-1024.275,-1173.225,-1021.7,5302.075,15860.225,-28404.85,1812.425,21661.95,NA,5629.15,3506.4,14442.7,9481.375,48155.825,24263.725,116521.3,-300348.15,5138.9,-1598.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8286",2010-01-12 23:18:05,18924.375,5462.525,649.975,5520.925,4944.325,-8194.45,35429.225,3397.65,18924.375,NA,1412.1,4462.75,6836.15,5648.2,-9424.525,-34140.05,116521.3,-301204.95,-5071.95,-729.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8287",2010-01-12 23:18:06,-3220.275,6546.675,-6430.025,2774.7,2827.425,13502.8,38628.55,-4482,-3220.275,NA,233.35,4715.3,1525.25,3237.65,-42606.55,-67975.675,116520.85,-301476.3,-12578.3,26.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8288",2010-01-12 23:18:07,-6641.125,8028.45,1851.275,-2979.9,5691.45,15125.975,2421.825,-2992.75,-6641.125,NA,1134.5,5553.45,848.15,2907.525,-79627.3,-103930.6,116521.6,-300161.35,-3242.275,439.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8289",2010-01-12 23:18:08,2308.875,14602.125,5804.225,190.85,6333.15,4783.85,-19806.05,-8411.775,2308.875,NA,-2152.75,5743.5,1593.3,3286.15,-77407.975,-101860.425,116522.65,-300674.8,-4376.95,1150.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8290",2010-01-12 23:18:09,665.875,9392.65,7665.125,-2406.675,8000.4,-14080.675,9483.95,-12575.275,665.875,NA,-4412.05,4919.15,5993.95,5140.5,-40013.525,-63396.1,116522.2,-301142.5,-9639.95,99.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8291",2010-01-12 23:18:10,-17098.8,-2203.975,13000.625,-3759.55,4829,-30889.725,21357.5,-4787.275,-17098.8,NA,-3550.15,1432.3,2547.7,3423.175,34777,12125.4,116522.25,-300911.65,-8192.2,71.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8292",2010-01-12 23:18:11,-13075.625,-9955.7,14620.725,-6899.15,2983.6,-9560.2,2777.025,11104.825,-13075.625,NA,-1330.7,4059.2,-551.8,1936.525,132066.9,109656.375,116523.9,-299840.4,3030.5,-387.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8293",2010-01-12 23:18:12,-14106.7,-8856.35,13041.325,-5070.725,-2656.6,3261.225,-18575.9,11595.4,-14106.7,NA,840.45,2528.2,-10837.1,-2662,164559.475,142479.525,116521.7,-299972.5,7939.525,-913.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8294",2010-01-12 23:18:13,1922.575,-9633.275,5063.7,-3625.475,-5109.175,32409.55,-7165.875,8714.775,1922.575,NA,1083.3,-1338,-18822.75,-5834.325,164743.575,143018.7,116523.15,-300342.3,5831.825,-1798.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8295",2010-01-12 23:18:14,23330.9,-9314.1,9285.5,-1164.45,-8380.875,21893.05,-456.85,14927.425,23330.9,NA,479.35,-544.4,-17965.45,-4958.925,164077.25,141339.475,116524,-300242.9,7774.75,1387.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8296",2010-01-12 23:18:15,29099.25,-1423.2,6358.55,-507.675,-12106.725,-170.6,-7794.475,17078,29099.25,NA,2659.8,1076.7,-15456.2,-3401.825,59098.2,36028.45,116524.15,-300244.95,7556.725,4135.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8297",2010-01-12 23:18:16,4465.6,7595.1,-8334,3934.975,-11238.1,-6801.325,-22064.85,11446.425,4465.6,NA,3333.65,-120.65,-8846.35,-103.6,-25823.25,-49781.475,116522.65,-300028.7,11449.95,7542.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8298",2010-01-12 23:18:17,-6844.4,16614.55,-5941.2,11106.05,-8994.65,3178.75,-2803.675,-1006.8,-6844.4,NA,1617.65,-1859.7,-1272.3,3436.45,-96804.025,-121739.075,116523.25,-300345.7,8715.025,7290.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8299",2010-01-12 23:18:18,-20439.55,18022.525,-8242.675,15531.95,-2870.5,3043.375,23723.1,9706.025,-20439.55,NA,-3329.1,76.9,3512.45,5465.975,-124928.1,-150317.075,116522.7,-299933.15,12368.925,4192.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8300",2010-01-12 23:18:19,-21663.4,12259.525,-6205.2,9029.85,3972.425,-23251.55,8685.7,2368.4,-21663.4,NA,-2891.05,3301.05,7884.65,7330.275,-108402.425,-132205.525,116522.9,-299950.75,14423.675,1176.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8301",2010-01-12 23:18:20,4792.975,3122.3,-17566.9,6460.625,6736.675,-12872.175,-14511.9,-11006.925,4792.975,NA,-5226.4,1802.4,10555.8,8246.5,-18149.375,-42376.225,116522.5,-300163.4,11993.975,-146.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8302",2010-01-12 23:18:21,12933.425,-4450.8,-15099.1,7989.35,12258.625,10108.8,-6498.15,-7518.85,12933.425,NA,-3410.95,3560.55,13921.85,9501.025,44814.575,21280.625,116522.2,-299738.15,14727.975,-1091.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8303",2010-01-12 23:18:22,10275.075,-9794.275,-1842.3,3147.125,13851.2,2820.15,-11440.9,795.075,10275.075,NA,-3271.7,4348.15,18786.35,11320.05,90077.425,67709.55,116523.05,-298887.4,25124.175,-2539.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8304",2010-01-12 23:18:23,24862.2,-10907.85,-6830.175,139.3,11309.95,10394.7,6850.2,-960.75,24862.2,NA,-321.5,4694.9,22052.2,12260.275,100885.6,78944.8,116523.6,-299038.35,27249.425,-3896.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8305",2010-01-12 23:18:24,31588.625,-17441.4,-5347.475,-6782.3,8127.175,-4592.75,29626.1,-12697.175,31588.625,NA,1242.45,3173.75,16828.4,9298.35,125203.525,102372.4,116522.85,-299500.05,24212.575,-4096.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8306",2010-01-12 23:18:25,10136.825,-14593.65,-173.8,-6925.6,3998.575,14185.475,-9733.325,1684.25,10136.825,NA,4560.45,-2636.75,6467.8,4325.35,83139.45,61717.1,116521.35,-300464.95,12100.175,-3011.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8307",2010-01-12 23:18:26,-10563.775,-4581.6,8870.35,-923.15,1286.85,19987.1,-31141.3,10938.075,-10563.775,NA,3418.8,-3726.65,-3384.4,-133.45,52437.875,31835.45,116520.7,-299962.15,12138.825,-1207.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8308",2010-01-12 23:18:27,-6785,4840.3,13298.525,-6812.525,-2961.55,-6824.05,8653.4,11777.125,-6785,NA,1225.8,-2145.95,-10295.8,-3017.075,59305.375,37574.625,116520.3,-299915.9,10702.15,1726.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8309",2010-01-12 23:18:28,9704.65,17015.525,7268.2,-6895.025,-3603.975,-18111.125,14386.3,11696.275,9704.65,NA,-735.5,-818.05,-11193.6,-3122.3,22662.85,279,116521.3,-300459.85,4986.775,2618.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8310",2010-01-12 23:18:29,16614.85,25277.85,-4260.475,-1466.975,-4744.25,-19242.9,-5133.65,-8954.825,16614.85,NA,336.35,1982.7,-13599.55,-3942.75,79034.875,54391.825,116520.85,-300995.65,-4526.275,2629.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8311",2010-01-12 23:18:30,722.8,19840.3,10319.225,1109.5,-2506.225,-3295.775,-14871.05,-5469.85,722.8,NA,-13.05,5743.5,-21490.2,-7166.325,36647.15,12249.9,116521.05,-301376.95,-11409.175,2539.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8312",2010-01-12 23:18:31,-6348.175,12364.775,12442.25,283.525,2167.7,-7129.05,11646.075,-1647.625,-6348.175,NA,-615,8298.75,-26292.75,-8683.125,-10203.55,-33755.2,116520.65,-302039.25,-23208.925,2531.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8313",2010-01-12 23:18:32,-6521.45,6762.8,2406.125,2552.075,-1763.2,-12125.225,33379.375,-1613.375,-6521.45,NA,179.1,10523,-18784.55,-4611.875,-3040.35,-26569.375,116521.3,-300756.8,-14699.15,2933.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8314",2010-01-12 23:18:33,2430.45,479.85,6715.775,6561.15,2405.175,5989.7,16409.375,12942.55,2430.45,NA,3509.5,7029.1,-7750.8,720.975,-31743.6,-53718.25,116520.35,-299703.15,-530.575,3442.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8315",2010-01-12 23:18:34,5142.175,-9008.875,10586.75,6614.075,1731.95,989.025,-19633.2,-113.475,5142.175,NA,1266.4,2780.55,7294.4,7517,-39121.8,-60976.5,116520.5,-300670.9,-4803.7,2900.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8316",2010-01-12 23:18:35,9963.625,-9531.1,7505.25,5169.65,-3022.275,-2740.625,-29977.975,-8030.375,9963.625,NA,-137.15,2126.85,13961.2,10141.125,-430.35,-23422.425,116520.9,-300262.25,-616.975,2487.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8317",2010-01-12 23:18:36,-6577.275,-8825.8,8021.975,953.475,-2943.675,17309.525,-6854.85,-1190.2,-6577.275,NA,-5396.85,1229.85,19275,12138.925,84785.1,60977.275,116521.65,-299550.85,8799.55,1816.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8318",2010-01-12 23:18:37,-4317.525,-10059.175,207.725,6558.9,-7964.225,18721.575,-8645.35,-2673.25,-4317.525,NA,-5459.55,-1722.3,16283.75,10117.575,87298.6,63038.675,116521.85,-299487.1,13769.675,3773.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8319",2010-01-12 23:18:38,1218.65,-7413.425,3370.45,5025.875,-6543.4,9925.875,2180.225,2587.8,1218.65,NA,-7500.75,-1230.2,7077.9,5709.675,99519.825,74530.8,116521.1,-300129,10111.15,2951.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8320",2010-01-12 23:18:39,7533.275,-4744.6,-7163.2,-2303.4,-3049.85,3806.375,19064.025,146.5,7533.275,NA,-5027.4,-970.1,2393.15,3452.375,85190.575,60362.075,116520.95,-299971.05,9398.5,540.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8321",2010-01-12 23:18:40,1315.725,-734.725,-15487.1,119.625,-863.4,-11184.575,-9028.6,3934.825,1315.725,NA,-2212.5,180.05,-4077.85,541.15,44372.475,18327.2,116520.7,-299744.75,12213.2,-1588.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8322",2010-01-12 23:18:41,19168.75,4477.1,-12852.5,-1659.3,2481,-5405.475,-17965.1,8919.525,19168.75,NA,2392.25,-1524,-3872.05,835.5,-68192.4,-93703.075,116520.85,-300135.9,9083.65,-2294.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8323",2010-01-12 23:18:42,4369.275,6750.025,-14737.25,1794.25,9144.225,-4788.2,18150.4,16226.725,4369.275,NA,6614.4,-1094.75,263.75,2801,-203065.425,-225903.1,116520.45,-300145.8,6824.875,-2794.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8324",2010-01-12 23:18:43,-3747.675,6729.25,-19401.825,961.45,9445.95,1143.825,32663.6,9899.875,-3747.675,NA,11891.15,980.05,3153.8,3977.075,-204110.15,-224089.175,116521.2,-300434.7,3158.2,-3731.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8325",2010-01-12 23:18:44,-6725.6,6607.4,-2194.275,-1709.775,13973.9,-9138.8,5732.075,-72.675,-6725.6,NA,11499.25,-396.5,3010.25,3929.075,-96960.575,-115141.2,116521.05,-300748.25,-2871.95,-3356.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8326",2010-01-12 23:18:45,7932.75,9346.325,6275.275,568.025,13452.075,-18527.375,-10501.425,6226.2,7932.75,NA,9562.25,-2852.7,4965.2,4702.55,-46724.025,-64006.5,116521.6,-300723.7,-5271.3,-312.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8327",2010-01-12 23:18:46,8713.15,3662.775,703.65,3038.925,10171.725,8543.95,-9993.35,3900.75,8713.15,NA,4209.45,1275,4308.2,4252.55,39037.2,20813.375,116520.85,-300836.2,-7382.8,2303.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8328",2010-01-12 23:18:47,805.8,-2313.1,3790.5,6049.25,3988.875,3994.1,-3198.975,9764.875,805.8,NA,-3040.2,2695.1,4374.75,4243.6,168440.4,147610.35,116521.05,-300852.5,-9442.45,3372.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8329",2010-01-12 23:18:48,-5297,-2604.225,9639.875,-1672.9,1100.275,-6939.875,8522.175,-3825.025,-5297,NA,-10253.9,3688.5,3522.5,3727.35,257696.45,234624.475,116521.8,-300988.1,-11288.725,2963.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8330",2010-01-12 23:18:49,-10093.35,-857.375,14566.1,-771.375,-2748.3,10199.55,6658.225,-353.8,-10093.35,NA,-11734.95,7555.8,814.25,2403.7,248614.925,224267.55,116522.65,-300623.05,-8994.1,1967.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8331",2010-01-12 23:18:50,-5222,-1815.675,1325.4,-1495.875,-7780.5,18146.45,-21880.825,8168.75,-5222,NA,-12905.4,5778.1,-4966.65,-171.2,179365.475,154622.15,116522.55,-300015.1,-1797.7,1656.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8332",2010-01-12 23:18:51,10895.65,-5275.6,10758.125,4914.575,-8426.95,3772.15,-22007.175,5644.775,10895.65,NA,-12531.8,605.95,-7789.4,-1225.175,109033.825,84039.95,116520.95,-299701.8,4771.7,1517.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8333",2010-01-12 23:18:52,32159.125,-3186,1805.05,5265.325,-8466.525,-1341.6,7615.35,-1845.925,32159.125,NA,-4968.95,-487.75,-9507.55,-1856.75,19369.325,-6806.85,116520.9,-298688.85,18319.25,746.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8334",2010-01-12 23:18:53,20946.075,2994.6,3585.85,157.575,-5827.275,15350.55,26592.275,3878.125,20946.075,NA,3394.55,-2971.1,-9326.85,-1434.1,-93719.125,-118986.175,116522.2,-298475.35,26100.65,357.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8335",2010-01-12 23:18:54,7163.95,10799.8,786.35,1561.8,-1740.45,12305.6,1848.525,-4544.575,7163.95,NA,7346.7,-1320.9,-4391.8,931.175,-141889.625,-164494.625,116521.8,-298260.7,32321.675,2473.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8336",2010-01-12 23:18:55,-5662.25,15656.625,-198.05,10010.9,-146.125,-928.15,-35693.625,-7916.95,-5662.25,NA,8597.3,-706.5,-4185.05,1059.7,-118029.625,-138754.575,116521.5,-298779.75,30487.125,2936.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8337",2010-01-12 23:18:56,-6716.2,14700.55,-179.8,6135.425,665,-1793.9,-13243.4,-14098.575,-6716.2,NA,6527.35,-362.45,-7560.8,-372.525,-132210.725,-151984,116521.45,-299412.05,22065.125,3000.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8338",2010-01-12 23:18:57,-3880.5,10296.825,5019,2840.925,1788.65,-6538.575,27404.675,-8453.1,-3880.5,NA,1109.8,1416.65,-7483.7,-99.55,-89858.1,-108328.85,116522.5,-299310.75,19566.425,1895.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8339",2010-01-12 23:18:58,-7270.5,4152.15,10196.775,-910.925,4076.725,-8921.55,-395.9,-3717.05,-7270.5,NA,-1174.8,1397.2,-4592.35,1346.35,50733.725,30353.75,116521.4,-299610.9,13913.75,719.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8340",2010-01-12 23:18:59,-20354.05,726.15,6926.9,102.525,4492.075,-5490.6,-25436.75,5629.575,-20354.05,NA,-5950.3,3072.85,308.1,3655.375,113765.475,90885.9,116521.7,-300849.65,-1515.35,-1171.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8341",2010-01-12 23:19:00,-12329.025,-8053.575,9419.775,-1339.525,6178.8,-19844.925,-22656.725,3805.925,-12329.025,NA,-4685.25,2561.45,6217.85,6221.875,94154.475,70434.975,116522.1,-301439.25,-16047.25,-1839.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8342",2010-01-12 23:19:01,-3617.35,-17539.975,3609.225,-6574.775,4922.075,3713.65,11412,6330.975,-3617.35,NA,-5581.25,2193.55,6759.35,6172.925,157585.7,133934.35,116521.15,-301423.75,-22381.65,-1945.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8343",2010-01-12 23:19:02,15014.15,-19495.775,-69.725,-5149.75,5884.775,12556.95,7695.075,7512,15014.15,NA,-3307.1,3703.4,4536.8,5043.275,109729.875,84490.125,116522.5,-300990.4,-22275.45,-941.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8344",2010-01-12 23:19:03,23657.4,-15152.45,3100.25,-3284.575,5388.9,6646.4,13446.375,15840.35,23657.4,NA,-1847.4,1395.05,3133.15,4310.175,102040.275,76651.8,116521.9,-300388.4,-16619.025,-430.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8345",2010-01-12 23:19:04,27078.725,-10498.725,-13645.375,-5374.25,5288.05,16623.025,4792.7,0.275,27078.725,NA,3317.25,1528.3,5201.3,5227.825,10321.85,-15343.175,116522.55,-300898.85,-19177.825,573.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8346",2010-01-12 23:19:05,20672.35,-1889.275,-10448.775,-4692.8,3399.375,2291.15,5454.225,-5182.975,20672.35,NA,5517.6,3367.35,8326.25,6400.95,-82080.375,-104255.325,116521.05,-300305.15,-13367.575,2632.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8347",2010-01-12 23:19:06,11836.8,6013.85,-15175.25,-1519.85,2884.65,-16424.525,321.75,10610.05,11836.8,NA,5859.6,5007.1,7128.45,5664.5,-105191.7,-125046.275,116522.5,-299611.8,-3988.5,4126.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8348",2010-01-12 23:19:07,-9991.4,14571.225,-5228,181.85,2623.15,-26254.45,17608.525,10004.05,-9991.4,NA,5380.95,5608.7,6213.25,5128,-137654.35,-156023.1,116521.3,-298238.85,14995.175,2078.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8349",2010-01-12 23:19:08,-16723.025,16699.125,-4705.075,500.275,-4051.85,-19274.775,24219.5,-6894.25,-16723.025,NA,6991,3781,5262.5,4492.05,-4277,-23408,116520.5,-297868.4,27854.275,518.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8350",2010-01-12 23:19:09,1881.625,12577.725,-6498.3,3844,-1817.225,12795.175,2925.9,604.225,1881.625,NA,8751.95,-303.25,-3552.15,388.025,92560.45,70902.2,116520.85,-298574.95,27192.525,-354.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8351",2010-01-12 23:19:10,11801.825,7388.175,2743.8,8064.725,-5290.875,17619.55,-16151.775,-5829.475,11801.825,NA,3104.35,-1007.45,-12859.9,-3655.875,180295.1,157370.4,116521.45,-299190.75,21154.2,997.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8352",2010-01-12 23:19:11,1232.2,4565.475,15778.55,12300.625,-6159.525,-7481.325,3370.425,-281.55,1232.2,NA,1267.45,-1531.8,-24200.2,-8384.5,192846.7,169547.275,116521.6,-298633.7,23966.05,2526.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8353",2010-01-12 23:19:12,-12914.625,3431.625,1329.425,12505.925,-6393.05,9109.725,11387.6,13161.575,-12914.625,NA,-782.55,-4904.2,-28273.45,-9484.55,237331.675,213056.425,116521.1,-298806.95,22632.9,2555.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8354",2010-01-12 23:19:13,2634.975,-1359.15,10599.875,9287.025,-3981.175,21777.9,-27173.175,3816.55,2634.975,NA,-5440.15,-3604.2,-24943.95,-7329.475,170093.5,144220.575,116521.2,-299046.95,18659.725,2506.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8355",2010-01-12 23:19:14,24324.65,-3744.1,6964.625,11386.175,-4641.175,15900.65,-48518.475,4012.775,24324.65,NA,-8196.6,-2844.95,-20370.7,-4749.075,-24676.075,-51067.025,116521.55,-299503.85,11285.3,1352.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8356",2010-01-12 23:19:15,34025.6,-4473.7,2764,8597.175,-5939.275,17565,-23281.875,4134.85,34025.6,NA,-8157.15,-991.3,-15076.1,-1977.45,-164909.375,-188147.45,116522.25,-299899.45,3654.95,904.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8357",2010-01-12 23:19:16,13541.225,-4311.15,3542.75,1684.425,-380.125,4915.925,5308.675,5924.9,13541.225,NA,-10063.75,-919.75,-6585,2117.425,-162097,-184553.35,116521.5,-299699.7,740,175.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8358",2010-01-12 23:19:17,-18751.9,-1321.575,6229.025,-5607.4,4010.325,15181.825,17647.45,5607.9,-18751.9,NA,-10286.25,-539.95,5806.35,7726.475,-153504.925,-175134.4,116521.15,-299805.95,-2208.025,-1014.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
